Date: 2018.06.26
ZFIN ID	ZFIN Symbol	ZFIN Name	Mouse Symbol	Mouse Name	MGI ID	Gene ID	Evidence	Pub ID	
ZDB-GENE-000511-3	dap	death-associated protein	Dap	death-associated protein	MGI:1918190	223453	CL	ZDB-PUB-030905-1
ZDB-GENE-000511-6	baxa	BCL2 associated X, apoptosis regulator a	Bax	BCL2-associated X protein	MGI:99702	12028	PT	ZDB-PUB-160407-7
ZDB-GENE-000511-7	mcl1a	MCL1, BCL2 family apoptosis regulator a	Mcl1	myeloid cell leukemia sequence 1	MGI:101769	17210	AA	ZDB-PUB-091120-68
ZDB-GENE-000511-7	mcl1a	MCL1, BCL2 family apoptosis regulator a	Mcl1	myeloid cell leukemia sequence 1	MGI:101769	17210	CL	ZDB-PUB-030905-1
ZDB-GENE-000511-8	slc40a1	solute carrier family 40 (iron-regulated transporter), member 1	Slc40a1	solute carrier family 40 (iron-regulated transporter), member 1	MGI:1315204	53945	AA	ZDB-PUB-000309-34
ZDB-GENE-000511-8	slc40a1	solute carrier family 40 (iron-regulated transporter), member 1	Slc40a1	solute carrier family 40 (iron-regulated transporter), member 1	MGI:1315204	53945	CL	ZDB-PUB-030905-1
ZDB-GENE-000516-1	fbxw4	F-box and WD repeat domain containing 4	Fbxw4	F-box and WD-40 domain protein 4	MGI:1354698	30838	AA	ZDB-PUB-000510-5
ZDB-GENE-000516-1	fbxw4	F-box and WD repeat domain containing 4	Fbxw4	F-box and WD-40 domain protein 4	MGI:1354698	30838	AA	ZDB-PUB-080716-1
ZDB-GENE-000516-1	fbxw4	F-box and WD repeat domain containing 4	Fbxw4	F-box and WD-40 domain protein 4	MGI:1354698	30838	CL	ZDB-PUB-000510-5
ZDB-GENE-000516-1	fbxw4	F-box and WD repeat domain containing 4	Fbxw4	F-box and WD-40 domain protein 4	MGI:1354698	30838	CL	ZDB-PUB-080716-1
ZDB-GENE-000523-2	pou4f1	POU class 4 homeobox 1	Pou4f1	POU domain, class 4, transcription factor 1	MGI:102525	18996	AA	ZDB-PUB-030905-1
ZDB-GENE-000523-2	pou4f1	POU class 4 homeobox 1	Pou4f1	POU domain, class 4, transcription factor 1	MGI:102525	18996	CL	ZDB-PUB-030905-1
ZDB-GENE-000524-1	slc34a2a	solute carrier family 34 (type II sodium/phosphate cotransporter), member 2a	Slc34a2	solute carrier family 34 (sodium phosphate), member 2	MGI:1342284	20531	AA	ZDB-PUB-030115-27
ZDB-GENE-000524-1	slc34a2a	solute carrier family 34 (type II sodium/phosphate cotransporter), member 2a	Slc34a2	solute carrier family 34 (sodium phosphate), member 2	MGI:1342284	20531	CL	ZDB-PUB-030905-1
ZDB-GENE-000526-1	hey2	hes-related family bHLH transcription factor with YRPW motif 2	Hey2	hairy/enhancer-of-split related with YRPW motif 2	MGI:1341884	15214	AA	ZDB-PUB-031103-2
ZDB-GENE-000605-1	runx1	runt-related transcription factor 1	Runx1	runt related transcription factor 1	MGI:99852	12394	AA	ZDB-PUB-020410-3
ZDB-GENE-000605-1	runx1	runt-related transcription factor 1	Runx1	runt related transcription factor 1	MGI:99852	12394	CL	ZDB-PUB-020410-3
ZDB-GENE-000605-1	runx1	runt-related transcription factor 1	Runx1	runt related transcription factor 1	MGI:99852	12394	CL	ZDB-PUB-140513-213
ZDB-GENE-000605-2	runx3	runt-related transcription factor 3	Runx3	runt related transcription factor 3	MGI:102672	12399	AA	ZDB-PUB-020410-3
ZDB-GENE-000605-2	runx3	runt-related transcription factor 3	Runx3	runt related transcription factor 3	MGI:102672	12399	CL	ZDB-PUB-140513-213
ZDB-GENE-000607-1	pcdh18a	protocadherin 18a	Pcdh18	protocadherin 18	MGI:1920423	73173	AA	ZDB-PUB-030905-1
ZDB-GENE-000607-1	pcdh18a	protocadherin 18a	Pcdh18	protocadherin 18	MGI:1920423	73173	AA	ZDB-PUB-080515-2
ZDB-GENE-000607-13	sox5	SRY (sex determining region Y)-box 5	Sox5	SRY (sex determining region Y)-box 5	MGI:98367	20678	AA	ZDB-PUB-030905-1
ZDB-GENE-000607-13	sox5	SRY (sex determining region Y)-box 5	Sox5	SRY (sex determining region Y)-box 5	MGI:98367	20678	CL	ZDB-PUB-030905-1
ZDB-GENE-000607-49	adgrl2a	adhesion G protein-coupled receptor L2a	Adgrl2	adhesion G protein-coupled receptor L2	MGI:2139714	99633	AA	ZDB-PUB-030905-1
ZDB-GENE-000607-49	adgrl2a	adhesion G protein-coupled receptor L2a	Adgrl2	adhesion G protein-coupled receptor L2	MGI:2139714	99633	CL	ZDB-PUB-030905-1
ZDB-GENE-000607-52	kat6b	K(lysine) acetyltransferase 6B	Kat6b	K(lysine) acetyltransferase 6B	MGI:1858746	54169	AA	ZDB-PUB-030905-1
ZDB-GENE-000607-52	kat6b	K(lysine) acetyltransferase 6B	Kat6b	K(lysine) acetyltransferase 6B	MGI:1858746	54169	CL	ZDB-PUB-030905-1
ZDB-GENE-000607-58	tmem136a	transmembrane protein 136a	Tmem136	transmembrane protein 136	MGI:2685030	235300	AA	ZDB-PUB-030905-1
ZDB-GENE-000607-58	tmem136a	transmembrane protein 136a	Tmem136	transmembrane protein 136	MGI:2685030	235300	CL	ZDB-PUB-030905-1
ZDB-GENE-000607-65	evla	Enah/Vasp-like a	Evl	Ena-vasodilator stimulated phosphoprotein	MGI:1194884	14026	AA	ZDB-PUB-030905-1
ZDB-GENE-000607-65	evla	Enah/Vasp-like a	Evl	Ena-vasodilator stimulated phosphoprotein	MGI:1194884	14026	CL	ZDB-PUB-030905-1
ZDB-GENE-000607-70	hey1	hes-related family bHLH transcription factor with YRPW motif 1	Hey1	hairy/enhancer-of-split related with YRPW motif 1	MGI:1341800	15213	AA	ZDB-PUB-031103-2
ZDB-GENE-000607-75	noc2l	NOC2-like nucleolar associated transcriptional repressor	Noc2l	NOC2 like nucleolar associated transcriptional repressor	MGI:1931051	57741	AA	ZDB-PUB-030905-1
ZDB-GENE-000607-75	noc2l	NOC2-like nucleolar associated transcriptional repressor	Noc2l	NOC2 like nucleolar associated transcriptional repressor	MGI:1931051	57741	CL	ZDB-PUB-030905-1
ZDB-GENE-000607-77	si:ch211-285f17.1	si:ch211-285f17.1	Etl4	enhancer trap locus 4	MGI:95454	208618	AA	ZDB-PUB-030905-1
ZDB-GENE-000607-77	si:ch211-285f17.1	si:ch211-285f17.1	Etl4	enhancer trap locus 4	MGI:95454	208618	CL	ZDB-PUB-030905-1
ZDB-GENE-000607-82	wwp2	WW domain containing E3 ubiquitin protein ligase 2	Wwp2	WW domain containing E3 ubiquitin protein ligase 2	MGI:1914144	66894	AA	ZDB-PUB-030905-1
ZDB-GENE-000607-82	wwp2	WW domain containing E3 ubiquitin protein ligase 2	Wwp2	WW domain containing E3 ubiquitin protein ligase 2	MGI:1914144	66894	CL	ZDB-PUB-030905-1
ZDB-GENE-000616-1	badb	BCL2 associated agonist of cell death b	Bad	BCL2-associated agonist of cell death	MGI:1096330	12015	AA	ZDB-PUB-010813-1
ZDB-GENE-000616-1	badb	BCL2 associated agonist of cell death b	Bad	BCL2-associated agonist of cell death	MGI:1096330	12015	CL	ZDB-PUB-030905-1
ZDB-GENE-000616-11	stk19	serine/threonine kinase 19	Stk19	serine/threonine kinase 19	MGI:1860085	54402	AA	ZDB-PUB-030905-1
ZDB-GENE-000616-11	stk19	serine/threonine kinase 19	Stk19	serine/threonine kinase 19	MGI:1860085	54402	PT	ZDB-PUB-030905-1
ZDB-GENE-000616-13	appa	amyloid beta (A4) precursor protein a	App	amyloid beta (A4) precursor protein	MGI:88059	11820	AA	ZDB-PUB-030905-1
ZDB-GENE-000616-13	appa	amyloid beta (A4) precursor protein a	App	amyloid beta (A4) precursor protein	MGI:88059	11820	AA	ZDB-PUB-120127-5
ZDB-GENE-000616-13	appa	amyloid beta (A4) precursor protein a	App	amyloid beta (A4) precursor protein	MGI:88059	11820	CL	ZDB-PUB-030905-1
ZDB-GENE-000616-15	foxh1	forkhead box H1	Foxh1	forkhead box H1	MGI:1347465	14106	AA	ZDB-PUB-001205-8
ZDB-GENE-000616-15	foxh1	forkhead box H1	Foxh1	forkhead box H1	MGI:1347465	14106	CL	ZDB-PUB-030905-1
ZDB-GENE-000616-16	hsf1	heat shock transcription factor 1	Hsf1	heat shock factor 1	MGI:96238	15499	AA	ZDB-PUB-000726-5
ZDB-GENE-000616-16	hsf1	heat shock transcription factor 1	Hsf1	heat shock factor 1	MGI:96238	15499	AA	ZDB-PUB-120426-8
ZDB-GENE-000616-16	hsf1	heat shock transcription factor 1	Hsf1	heat shock factor 1	MGI:96238	15499	AA	ZDB-PUB-150117-3
ZDB-GENE-000616-4	apaf1	apoptotic peptidase activating factor 1	Apaf1	apoptotic peptidase activating factor 1	MGI:1306796	11783	AA	ZDB-PUB-071129-8
ZDB-GENE-000616-4	apaf1	apoptotic peptidase activating factor 1	Apaf1	apoptotic peptidase activating factor 1	MGI:1306796	11783	CL	ZDB-PUB-030905-1
ZDB-GENE-000616-5	adar	adenosine deaminase, RNA-specific	Adar	adenosine deaminase, RNA-specific	MGI:1889575	56417	AA	ZDB-PUB-000622-7
ZDB-GENE-000616-5	adar	adenosine deaminase, RNA-specific	Adar	adenosine deaminase, RNA-specific	MGI:1889575	56417	AA	ZDB-PUB-150215-4
ZDB-GENE-000616-5	adar	adenosine deaminase, RNA-specific	Adar	adenosine deaminase, RNA-specific	MGI:1889575	56417	CL	ZDB-PUB-030905-1
ZDB-GENE-000616-5	adar	adenosine deaminase, RNA-specific	Adar	adenosine deaminase, RNA-specific	MGI:1889575	56417	PT	ZDB-PUB-150215-4
ZDB-GENE-000616-6	myf5	myogenic factor 5	Myf5	myogenic factor 5	MGI:97252	17877	AA	ZDB-PUB-010220-9
ZDB-GENE-000616-6	myf5	myogenic factor 5	Myf5	myogenic factor 5	MGI:97252	17877	AA	ZDB-PUB-010705-7
ZDB-GENE-000616-6	myf5	myogenic factor 5	Myf5	myogenic factor 5	MGI:97252	17877	CL	ZDB-PUB-030905-1
ZDB-GENE-000616-8	prph2a	peripherin 2a (retinal degeneration, slow)	Prph2	peripherin 2	MGI:102791	19133	AA	ZDB-PUB-030905-1
ZDB-GENE-000616-8	prph2a	peripherin 2a (retinal degeneration, slow)	Prph2	peripherin 2	MGI:102791	19133	CL	ZDB-PUB-030905-1
ZDB-GENE-000616-9	prph2b	peripherin 2b (retinal degeneration, slow)	Prph2	peripherin 2	MGI:102791	19133	AA	ZDB-PUB-030905-1
ZDB-GENE-000616-9	prph2b	peripherin 2b (retinal degeneration, slow)	Prph2	peripherin 2	MGI:102791	19133	CL	ZDB-PUB-030905-1
ZDB-GENE-000619-1	cxcl14	chemokine (C-X-C motif) ligand 14	Cxcl14	chemokine (C-X-C motif) ligand 14	MGI:1888514	57266	AA	ZDB-PUB-070813-3
ZDB-GENE-000619-1	cxcl14	chemokine (C-X-C motif) ligand 14	Cxcl14	chemokine (C-X-C motif) ligand 14	MGI:1888514	57266	AA	ZDB-PUB-090225-2
ZDB-GENE-000622-1	gata6	GATA binding protein 6	Gata6	GATA binding protein 6	MGI:107516	14465	AA	ZDB-PUB-031106-1
ZDB-GENE-000622-1	gata6	GATA binding protein 6	Gata6	GATA binding protein 6	MGI:107516	14465	AA	ZDB-PUB-091130-3
ZDB-GENE-000622-1	gata6	GATA binding protein 6	Gata6	GATA binding protein 6	MGI:107516	14465	CL	ZDB-PUB-091130-3
ZDB-GENE-000626-1	tnnt2a	troponin T type 2a (cardiac)	Tnnt2	troponin T2, cardiac	MGI:104597	21956	AA	ZDB-PUB-030516-1
ZDB-GENE-000626-1	tnnt2a	troponin T type 2a (cardiac)	Tnnt2	troponin T2, cardiac	MGI:104597	21956	AA	ZDB-PUB-110124-2
ZDB-GENE-000626-1	tnnt2a	troponin T type 2a (cardiac)	Tnnt2	troponin T2, cardiac	MGI:104597	21956	AA	ZDB-PUB-970324-10
ZDB-GENE-000626-1	tnnt2a	troponin T type 2a (cardiac)	Tnnt2	troponin T2, cardiac	MGI:104597	21956	CL	ZDB-PUB-030905-1
ZDB-GENE-000627-1	fabp7a	fatty acid binding protein 7, brain, a	Fabp7	fatty acid binding protein 7, brain	MGI:101916	12140	AA	ZDB-PUB-030224-2
ZDB-GENE-000627-1	fabp7a	fatty acid binding protein 7, brain, a	Fabp7	fatty acid binding protein 7, brain	MGI:101916	12140	AA	ZDB-PUB-040609-8
ZDB-GENE-000627-1	fabp7a	fatty acid binding protein 7, brain, a	Fabp7	fatty acid binding protein 7, brain	MGI:101916	12140	AA	ZDB-PUB-111026-3
ZDB-GENE-000627-1	fabp7a	fatty acid binding protein 7, brain, a	Fabp7	fatty acid binding protein 7, brain	MGI:101916	12140	AA	ZDB-PUB-140123-25
ZDB-GENE-000627-1	fabp7a	fatty acid binding protein 7, brain, a	Fabp7	fatty acid binding protein 7, brain	MGI:101916	12140	CL	ZDB-PUB-030224-2
ZDB-GENE-000627-1	fabp7a	fatty acid binding protein 7, brain, a	Fabp7	fatty acid binding protein 7, brain	MGI:101916	12140	CL	ZDB-PUB-040609-8
ZDB-GENE-000627-2	adarb1a	adenosine deaminase, RNA-specific, B1a	Adarb1	adenosine deaminase, RNA-specific, B1	MGI:891999	110532	AA	ZDB-PUB-030117-6
ZDB-GENE-000627-2	adarb1a	adenosine deaminase, RNA-specific, B1a	Adarb1	adenosine deaminase, RNA-specific, B1	MGI:891999	110532	CL	ZDB-PUB-030905-1
ZDB-GENE-000627-2	adarb1a	adenosine deaminase, RNA-specific, B1a	Adarb1	adenosine deaminase, RNA-specific, B1	MGI:891999	110532	NT	ZDB-PUB-030117-6
ZDB-GENE-000629-2	ngfb	nerve growth factor b (beta polypeptide)	Ngf	nerve growth factor	MGI:97321	18049	AA	ZDB-PUB-141102-5
ZDB-GENE-000629-3	ybx1	Y box binding protein 1	Ybx1	Y box protein 1	MGI:99146	22608	AA	ZDB-PUB-161224-9
ZDB-GENE-000629-3	ybx1	Y box binding protein 1	Ybx1	Y box protein 1	MGI:99146	22608	AA	ZDB-PUB-990824-36
ZDB-GENE-000710-2	gpr85	G protein-coupled receptor 85	Gpr85	G protein-coupled receptor 85	MGI:1927851	64450	AA	ZDB-PUB-030905-1
ZDB-GENE-000710-2	gpr85	G protein-coupled receptor 85	Gpr85	G protein-coupled receptor 85	MGI:1927851	64450	CL	ZDB-PUB-030905-1
ZDB-GENE-000710-3	nme6	NME/NM23 nucleoside diphosphate kinase 6	Nme6	NME/NM23 nucleoside diphosphate kinase 6	MGI:1861676	54369	AA	ZDB-PUB-090511-15
ZDB-GENE-000710-3	nme6	NME/NM23 nucleoside diphosphate kinase 6	Nme6	NME/NM23 nucleoside diphosphate kinase 6	MGI:1861676	54369	AA	ZDB-PUB-091101-7
ZDB-GENE-000710-4	zic2a	zic family member 2 (odd-paired homolog, Drosophila), a	Zic2	zinc finger protein of the cerebellum 2	MGI:106679	22772	AA	ZDB-PUB-011217-14
ZDB-GENE-000710-4	zic2a	zic family member 2 (odd-paired homolog, Drosophila), a	Zic2	zinc finger protein of the cerebellum 2	MGI:106679	22772	AA	ZDB-PUB-040402-7
ZDB-GENE-000710-4	zic2a	zic family member 2 (odd-paired homolog, Drosophila), a	Zic2	zinc finger protein of the cerebellum 2	MGI:106679	22772	AA	ZDB-PUB-070523-10
ZDB-GENE-000713-1	casp8	caspase 8, apoptosis-related cysteine peptidase	Casp8	caspase 8	MGI:1261423	12370	AA	ZDB-PUB-070504-18
ZDB-GENE-000713-1	casp8	caspase 8, apoptosis-related cysteine peptidase	Casp8	caspase 8	MGI:1261423	12370	AA	ZDB-PUB-130904-10
ZDB-GENE-000713-1	casp8	caspase 8, apoptosis-related cysteine peptidase	Casp8	caspase 8	MGI:1261423	12370	CL	ZDB-PUB-070504-18
ZDB-GENE-000804-1	per3	period circadian clock 3	Per3	period circadian clock 3	MGI:1277134	18628	AA	ZDB-PUB-000726-8
ZDB-GENE-000804-1	per3	period circadian clock 3	Per3	period circadian clock 3	MGI:1277134	18628	AA	ZDB-PUB-080616-7
ZDB-GENE-000804-1	per3	period circadian clock 3	Per3	period circadian clock 3	MGI:1277134	18628	AA	ZDB-PUB-141210-15
ZDB-GENE-000804-1	per3	period circadian clock 3	Per3	period circadian clock 3	MGI:1277134	18628	CL	ZDB-PUB-030905-1
ZDB-GENE-000816-1	fgfr3	fibroblast growth factor receptor 3	Fgfr3	fibroblast growth factor receptor 3	MGI:95524	14184	AA	ZDB-PUB-010410-7
ZDB-GENE-000816-1	fgfr3	fibroblast growth factor receptor 3	Fgfr3	fibroblast growth factor receptor 3	MGI:95524	14184	AA	ZDB-PUB-040526-3
ZDB-GENE-000816-1	fgfr3	fibroblast growth factor receptor 3	Fgfr3	fibroblast growth factor receptor 3	MGI:95524	14184	AA	ZDB-PUB-061020-7
ZDB-GENE-000816-1	fgfr3	fibroblast growth factor receptor 3	Fgfr3	fibroblast growth factor receptor 3	MGI:95524	14184	AA	ZDB-PUB-070212-12
ZDB-GENE-000816-1	fgfr3	fibroblast growth factor receptor 3	Fgfr3	fibroblast growth factor receptor 3	MGI:95524	14184	CL	ZDB-PUB-010410-7
ZDB-GENE-000822-1	hoxc6b	homeobox C6b	Hoxc6	homeobox C6	MGI:96197	15425	CL	ZDB-PUB-981208-18
ZDB-GENE-000822-1	hoxc6b	homeobox C6b	Hoxc6	homeobox C6	MGI:96197	15425	NT	ZDB-PUB-981208-18
ZDB-GENE-000822-3	hoxc11b	homeobox C11b	Hoxc11	homeobox C11	MGI:96193	109663	CL	ZDB-PUB-981208-18
ZDB-GENE-000822-3	hoxc11b	homeobox C11b	Hoxc11	homeobox C11	MGI:96193	109663	NT	ZDB-PUB-981208-18
ZDB-GENE-000822-4	hoxc13a	homeobox C13a	Hoxc13	homeobox C13	MGI:99560	15422	AA	ZDB-PUB-040109-11
ZDB-GENE-000822-4	hoxc13a	homeobox C13a	Hoxc13	homeobox C13	MGI:99560	15422	AA	ZDB-PUB-041004-6
ZDB-GENE-000822-4	hoxc13a	homeobox C13a	Hoxc13	homeobox C13	MGI:99560	15422	AA	ZDB-PUB-981208-18
ZDB-GENE-000822-4	hoxc13a	homeobox C13a	Hoxc13	homeobox C13	MGI:99560	15422	CL	ZDB-PUB-981208-18
ZDB-GENE-000822-5	hoxc13b	homeobox C13b	Hoxc13	homeobox C13	MGI:99560	15422	AA	ZDB-PUB-041004-6
ZDB-GENE-000822-5	hoxc13b	homeobox C13b	Hoxc13	homeobox C13	MGI:99560	15422	CL	ZDB-PUB-981208-18
ZDB-GENE-000822-6	hoxc12a	homeobox C12a	Hoxc12	homeobox C12	MGI:96194	15421	CL	ZDB-PUB-981208-18
ZDB-GENE-000823-1	hoxa9a	homeobox A9a	Hoxa9	homeobox A9	MGI:96180	15405	CL	ZDB-PUB-981208-18
ZDB-GENE-000823-2	hoxa9b	homeobox A9b	Hoxa9	homeobox A9	MGI:96180	15405	CL	ZDB-PUB-981208-18
ZDB-GENE-000823-2	hoxa9b	homeobox A9b	Hoxa9	homeobox A9	MGI:96180	15405	NT	ZDB-PUB-150127-16
ZDB-GENE-000823-3	hoxa3a	homeobox A3a	Hoxa3	homeobox A3	MGI:96175	15400	CL	ZDB-PUB-981208-18
ZDB-GENE-000823-4	hoxa4a	homeobox A4a	Hoxa4	homeobox A4	MGI:96176	15401	AA	ZDB-PUB-040109-11
ZDB-GENE-000823-4	hoxa4a	homeobox A4a	Hoxa4	homeobox A4	MGI:96176	15401	AA	ZDB-PUB-051012-5
ZDB-GENE-000823-4	hoxa4a	homeobox A4a	Hoxa4	homeobox A4	MGI:96176	15401	CL	ZDB-PUB-981208-18
ZDB-GENE-000823-4	hoxa4a	homeobox A4a	Hoxa4	homeobox A4	MGI:96176	15401	NT	ZDB-PUB-981208-18
ZDB-GENE-000823-5	hoxa1a	homeobox A1a	Hoxa1	homeobox A1	MGI:96170	15394	AA	ZDB-PUB-010814-6
ZDB-GENE-000823-5	hoxa1a	homeobox A1a	Hoxa1	homeobox A1	MGI:96170	15394	CL	ZDB-PUB-981208-18
ZDB-GENE-000823-6	hoxb5b	homeobox B5b	Hoxb5	homeobox B5	MGI:96186	15413	AA	ZDB-PUB-010709-2
ZDB-GENE-000823-6	hoxb5b	homeobox B5b	Hoxb5	homeobox B5	MGI:96186	15413	AA	ZDB-PUB-040109-11
ZDB-GENE-000823-6	hoxb5b	homeobox B5b	Hoxb5	homeobox B5	MGI:96186	15413	CL	ZDB-PUB-981208-18
ZDB-GENE-000823-6	hoxb5b	homeobox B5b	Hoxb5	homeobox B5	MGI:96186	15413	NT	ZDB-PUB-981208-18
ZDB-GENE-000823-7	hoxb6b	homeobox B6b	Hoxb6	homeobox B6	MGI:96187	15414	AA	ZDB-PUB-040109-11
ZDB-GENE-000823-7	hoxb6b	homeobox B6b	Hoxb6	homeobox B6	MGI:96187	15414	CL	ZDB-PUB-981208-18
ZDB-GENE-000823-7	hoxb6b	homeobox B6b	Hoxb6	homeobox B6	MGI:96187	15414	NT	ZDB-PUB-981208-18
ZDB-GENE-000823-8	hoxa11a	homeobox A11a	Hoxa11	homeobox A11	MGI:96172	15396	AA	ZDB-PUB-031106-1
ZDB-GENE-000823-8	hoxa11a	homeobox A11a	Hoxa11	homeobox A11	MGI:96172	15396	AA	ZDB-PUB-040109-11
ZDB-GENE-000823-8	hoxa11a	homeobox A11a	Hoxa11	homeobox A11	MGI:96172	15396	CL	ZDB-PUB-981208-18
ZDB-GENE-000823-9	hoxa5a	homeobox A5a	Hoxa5	homeobox A5	MGI:96177	15402	AA	ZDB-PUB-040109-11
ZDB-GENE-000823-9	hoxa5a	homeobox A5a	Hoxa5	homeobox A5	MGI:96177	15402	CL	ZDB-PUB-981208-18
ZDB-GENE-000823-9	hoxa5a	homeobox A5a	Hoxa5	homeobox A5	MGI:96177	15402	NT	ZDB-PUB-981208-18
ZDB-GENE-000828-1	scn8aa	sodium channel, voltage gated, type VIII, alpha subunit a	Scn8a	sodium channel, voltage-gated, type VIII, alpha	MGI:103169	20273	AA	ZDB-PUB-030905-1
ZDB-GENE-000828-1	scn8aa	sodium channel, voltage gated, type VIII, alpha subunit a	Scn8a	sodium channel, voltage-gated, type VIII, alpha	MGI:103169	20273	CL	ZDB-PUB-030905-1
ZDB-GENE-000828-1	scn8aa	sodium channel, voltage gated, type VIII, alpha subunit a	Scn8a	sodium channel, voltage-gated, type VIII, alpha	MGI:103169	20273	NT	ZDB-PUB-060822-1
ZDB-GENE-000830-1	nkx2.4b	NK2 homeobox 4b	Nkx2-4	NK2 homeobox 4	MGI:97349	228731	AA	ZDB-PUB-141219-6
ZDB-GENE-000830-1	nkx2.4b	NK2 homeobox 4b	Nkx2-4	NK2 homeobox 4	MGI:97349	228731	CL	ZDB-PUB-141219-6
ZDB-GENE-000831-1	pcxb	pyruvate carboxylase b	Pcx	pyruvate carboxylase	MGI:97520	18563	AA	ZDB-PUB-010112-1
ZDB-GENE-000831-1	pcxb	pyruvate carboxylase b	Pcx	pyruvate carboxylase	MGI:97520	18563	CL	ZDB-PUB-030905-1
ZDB-GENE-000831-2	fth1a	ferritin, heavy polypeptide 1a	Fth1	ferritin heavy polypeptide 1	MGI:95588	14319	AA	ZDB-PUB-010112-1
ZDB-GENE-000831-2	fth1a	ferritin, heavy polypeptide 1a	Fth1	ferritin heavy polypeptide 1	MGI:95588	14319	AA	ZDB-PUB-100330-26
ZDB-GENE-000831-2	fth1a	ferritin, heavy polypeptide 1a	Fth1	ferritin heavy polypeptide 1	MGI:95588	14319	CL	ZDB-PUB-010112-1
ZDB-GENE-000831-3	slc3a2a	solute carrier family 3 (amino acid transporter heavy chain), member 2a	Slc3a2	solute carrier family 3 (activators of dibasic and neutral amino acid transport), member 2	MGI:96955	17254	AA	ZDB-PUB-010112-1
ZDB-GENE-000831-3	slc3a2a	solute carrier family 3 (amino acid transporter heavy chain), member 2a	Slc3a2	solute carrier family 3 (activators of dibasic and neutral amino acid transport), member 2	MGI:96955	17254	CL	ZDB-PUB-010112-1
ZDB-GENE-000831-4	dnajc3b	DnaJ (Hsp40) homolog, subfamily C, member 3b	Dnajc3	DnaJ heat shock protein family (Hsp40) member C3	MGI:107373	100037258	AA	ZDB-PUB-010112-1
ZDB-GENE-000831-5	cd81a	CD81 molecule a	Cd81	CD81 antigen	MGI:1096398	12520	AA	ZDB-PUB-010112-1
ZDB-GENE-000831-5	cd81a	CD81 molecule a	Cd81	CD81 antigen	MGI:1096398	12520	CL	ZDB-PUB-030905-1
ZDB-GENE-000831-6	pim2	Pim-2 proto-oncogene, serine/threonine kinase	Pim2	proviral integration site 2	MGI:97587	18715	AA	ZDB-PUB-030905-1
ZDB-GENE-000831-6	pim2	Pim-2 proto-oncogene, serine/threonine kinase	Pim2	proviral integration site 2	MGI:97587	18715	CL	ZDB-PUB-030905-1
ZDB-GENE-000901-1	cd74a	CD74 molecule, major histocompatibility complex, class II invariant chain a	Cd74	CD74 antigen (invariant polypeptide of major histocompatibility complex, class II antigen-associated)	MGI:96534	16149	AA	ZDB-PUB-030905-1
ZDB-GENE-000901-1	cd74a	CD74 molecule, major histocompatibility complex, class II invariant chain a	Cd74	CD74 antigen (invariant polypeptide of major histocompatibility complex, class II antigen-associated)	MGI:96534	16149	CL	ZDB-PUB-030905-1
ZDB-GENE-000906-1	sptb	spectrin, beta, erythrocytic	Sptb	spectrin beta, erythrocytic	MGI:98387	20741	AA	ZDB-PUB-001107-2
ZDB-GENE-000906-2	hspe1	heat shock 10 protein 1	Hspe1	heat shock protein 1 (chaperonin 10)	MGI:104680	15528	AA	ZDB-PUB-010416-2
ZDB-GENE-000906-2	hspe1	heat shock 10 protein 1	Hspe1	heat shock protein 1 (chaperonin 10)	MGI:104680	15528	CL	ZDB-PUB-030905-1
ZDB-GENE-000906-3	ctnnbip1	catenin, beta interacting protein 1	Ctnnbip1	catenin beta interacting protein 1	MGI:1915756	67087	AA	ZDB-PUB-030905-1
ZDB-GENE-000906-3	ctnnbip1	catenin, beta interacting protein 1	Ctnnbip1	catenin beta interacting protein 1	MGI:1915756	67087	CL	ZDB-PUB-030905-1
ZDB-GENE-000906-4	fzd9b	frizzled class receptor 9b	Fzd9	frizzled class receptor 9	MGI:1313278	14371	AA	ZDB-PUB-011109-8
ZDB-GENE-000906-4	fzd9b	frizzled class receptor 9b	Fzd9	frizzled class receptor 9	MGI:1313278	14371	CL	ZDB-PUB-030905-1
ZDB-GENE-000920-1	edn1	endothelin 1	Edn1	endothelin 1	MGI:95283	13614	AA	ZDB-PUB-000824-27
ZDB-GENE-000920-1	edn1	endothelin 1	Edn1	endothelin 1	MGI:95283	13614	CL	ZDB-PUB-000824-27
ZDB-GENE-000926-1	atoh7	atonal bHLH transcription factor 7	Atoh7	atonal bHLH transcription factor 7	MGI:1355553	53404	AA	ZDB-PUB-030728-22
ZDB-GENE-001006-1	fgf4	fibroblast growth factor 4	Fgf4	fibroblast growth factor 4	MGI:95518	14175	CL	ZDB-PUB-030716-24
ZDB-GENE-001020-1	hmx3a	H6 family homeobox 3a	Hmx3	H6 homeobox 3	MGI:107160	15373	AA	ZDB-PUB-001019-4
ZDB-GENE-001020-1	hmx3a	H6 family homeobox 3a	Hmx3	H6 homeobox 3	MGI:107160	15373	AA	ZDB-PUB-100105-36
ZDB-GENE-001020-1	hmx3a	H6 family homeobox 3a	Hmx3	H6 homeobox 3	MGI:107160	15373	CL	ZDB-PUB-030905-1
ZDB-GENE-001020-1	hmx3a	H6 family homeobox 3a	Hmx3	H6 homeobox 3	MGI:107160	15373	CL	ZDB-PUB-100823-1
ZDB-GENE-001030-2	pax5	paired box 5	Pax5	paired box 5	MGI:97489	18507	AA	ZDB-PUB-980916-4
